0.02174	Bacteria	Proteobacteria	CFGB11081	OFGB11081	FGB11081	GGB46283	GGB46283_SGB64057	SGB64057
0.04853	Bacteria	Proteobacteria	CFGB14846	OFGB14846	FGB14846	GGB44392	GGB44392_SGB61810	SGB61810
0.0149	Bacteria	Proteobacteria	CFGB26025	OFGB26025	FGB26025	GGB43049	GGB43049_SGB60289	SGB60289
0.00263	Bacteria	Proteobacteria	CFGB41806	OFGB41806	FGB41806	GGB41806	GGB41806_SGB58900	SGB58900
4.16619	Bacteria	Proteobacteria	CFGB43452	OFGB43452	FGB43452	GGB25803	GGB25803_SGB37788	SGB37788
0.27431	Bacteria	Proteobacteria	CFGB43452	OFGB43452	FGB43452	GGB36697	GGB36697_SGB52070	SGB52070
0.00017	Bacteria	Proteobacteria	CFGB6783	OFGB6783	FGB6783	GGB75611	GGB75611_SGB103138	SGB103138
0.00041	Bacteria	Proteobacteria	CFGB75967	OFGB75967	FGB75967	GGB44658	GGB44658_SGB62114	SGB62114
0.00251	Bacteria	Proteobacteria	CFGB76416	OFGB76416	FGB76416	GGB44369	GGB44369_SGB61784	SGB61784
0.44255	Bacteria	Proteobacteria	CFGB8157	OFGB8157	FGB8157	GGB15004	GGB15004_SGB62020	SGB62020
0.00948	Bacteria	Proteobacteria	CFGB8514	OFGB8514	FGB8514	GGB25847	GGB25847_SGB37835	SGB37835
3.70788	Bacteria	Proteobacteria	CFGB8946	OFGB8946	FGB8946	GGB26731	GGB26731_SGB83492	SGB83492
0.01001	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio_sp_86	SGB85559
0.02467	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Aliarcobacter	Aliarcobacter_cryaerophilus	SGB19418
0.00046	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Sulfurospirillum	Sulfurospirillum_sp_UCH001	SGB28555
0.00407	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas_caviae	SGB9955
0.00172	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas_media	SGB9957
0.00535	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Candidatus_Competibacteraceae	Candidatus_Competibacter	Candidatus_Competibacter_denitrificans	SGB10480
0.18444	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Candidatus_Competibacteraceae	GGB38705	GGB38705_SGB102987	SGB102987
0.01422	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_johnsonii	SGB10398
0.00254	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_parvus	SGB10366
0.00927	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_towneri	SGB10412
0.08779	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Moraxella	Moraxella_osloensis	SGB10439
0.0003	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_fluvialis	SGB89182
0.00641	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	GGB35331	GGB35331_SGB62019	SGB62019
0.04366	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	GGB44594	GGB44594_SGB62042	SGB62042
8.8033	Bacteria	Spirochaetes	CFGB42821	OFGB42821	FGB42821	GGB42821	GGB42821_SGB52415	SGB52415
4.07104	Bacteria	Spirochaetes	CFGB42821	OFGB42821	FGB42821	GGB42821	GGB42821_SGB60031	SGB60031
2.04702	Bacteria	Spirochaetes	CFGB8982	OFGB8982	FGB8982	GGB58357	GGB58357_SGB80008	SGB80008
0.04762	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	GGB41779	GGB41779_SGB58871	SGB58871
0.00236	Bacteria	Synergistetes	CFGB15867	OFGB15867	FGB15867	GGB44170	GGB44170_SGB61568	SGB61568
0.01585	Bacteria	Synergistetes	CFGB15867	OFGB15867	FGB15867	GGB44170	GGB44170_SGB82842	SGB82842
0.00217	Bacteria	Synergistetes	CFGB7945	OFGB7945	FGB7945	GGB24768	GGB24768_SGB36660	SGB36660
0.27034	Bacteria	Synergistetes	CFGB7945	OFGB7945	FGB7945	GGB24768	GGB24768_SGB36661	SGB36661
0.3881	Bacteria	Synergistetes	Synergistetes_unclassified	Synergistetes_unclassified	Synergistetes_unclassified	Synergistetes_unclassified	Synergistetes_bacterium_JGI_0000079_D21	SGB52069
0.26145	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Acetomicrobium	Acetomicrobium_mobile	SGB3780
0.60425	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Acetomicrobium	Acetomicrobium_SGB48802	SGB48802
0.02289	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Acetomicrobium	Acetomicrobium_sp_S15_DSM_107314	SGB94682
0.09299	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Aminiphilus	Aminiphilus_circumscriptus	SGB33600
0.00018	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Aminivibrio	Aminivibrio_pyruvatiphilus	SGB33598
0.01394	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Thermanaerovibrio	Thermanaerovibrio_acidaminovorans	SGB3785
0.06854	Bacteria	Tenericutes	CFGB9180	OFGB9180	FGB9180	GGB73886	GGB73886_SGB39359	SGB39359
1.13881	Bacteria	Thermotogae	Thermotogae	Kosmotogales	Kosmotogaceae	GGB24759	GGB24759_SGB24698	SGB24698
2.76392	Bacteria	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	GGB24760	GGB24760_SGB46578	SGB46578
3.43219	Bacteria	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	GGB34841	GGB34841_SGB46577	SGB46577
0.00065	Bacteria	Verrucomicrobia	CFGB38799	OFGB38799	FGB38799	GGB38799	GGB38799_SGB54900	SGB54900
